customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,EstimatedAnnualRevenue,TenureGroup,ChargeLevel,CustomerValue
4310-KEDTB,FEMALE,0,NO,YES,26,MONTH-TO-MONTH,YES,MAILED CHECK,29.8,786.5,NO,NO,NO PHONE SERVICE,DSL,NO,NO,YES,NO,NO,NO,357.6,ESTABLISHED,LOW,STANDARD
4311-QTTAI,FEMALE,0,NO,NO,16,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),19.35,295.55,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,232.2,DEVELOPING,LOW,STANDARD
4312-GVYNH,FEMALE,0,YES,NO,70,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),49.85,3370.2,NO,NO,NO PHONE SERVICE,DSL,YES,NO,YES,YES,NO,YES,598.2,LOYAL,MEDIUM,STANDARD
4312-KFRXN,MALE,0,YES,NO,72,TWO YEAR,NO,MAILED CHECK,25.4,1710.9,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,304.8,LOYAL,LOW,STANDARD
4315-MURBD,FEMALE,0,NO,NO,12,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),98.9,1120.95,YES,YES,NO,FIBER OPTIC,YES,NO,NO,YES,YES,YES,1186.8,NEW CUSTOMER,HIGH,STANDARD
4316-XCSLJ,MALE,0,NO,YES,17,MONTH-TO-MONTH,YES,MAILED CHECK,50.3,846.8,NO,YES,NO,DSL,YES,NO,NO,NO,NO,NO,603.6,DEVELOPING,MEDIUM,STANDARD
4317-VTEOA,MALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,50.75,50.75,YES,YES,NO,DSL,NO,YES,NO,NO,NO,NO,609,NEW CUSTOMER,MEDIUM,STANDARD
4318-RAJVY,FEMALE,0,NO,NO,10,ONE YEAR,YES,MAILED CHECK,19.8,198.25,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,237.6,NEW CUSTOMER,LOW,STANDARD
4320-QMLLA,MALE,0,NO,NO,7,MONTH-TO-MONTH,NO,MAILED CHECK,54.85,370.4,NO,YES,NO,DSL,NO,NO,NO,NO,YES,NO,658.2,NEW CUSTOMER,MEDIUM,STANDARD
4322-RCYMT,MALE,0,YES,YES,68,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),75.8,5293.95,YES,YES,YES,DSL,NO,YES,YES,YES,NO,YES,909.6,LOYAL,MEDIUM,STANDARD
4323-ELYYB,MALE,0,YES,YES,13,ONE YEAR,NO,MAILED CHECK,20,218.55,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,240,DEVELOPING,LOW,STANDARD
4323-OHFOW,FEMALE,1,YES,NO,70,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),105.55,7195.35,NO,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,YES,1266.6,LOYAL,HIGH,HIGH VALUE
4323-SADQS,MALE,0,YES,YES,7,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,34.5,279.25,YES,NO,NO PHONE SERVICE,DSL,YES,NO,NO,YES,NO,NO,414,NEW CUSTOMER,LOW,STANDARD
4324-AHJKS,FEMALE,0,NO,NO,5,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),55.8,300.4,NO,YES,NO,DSL,YES,NO,YES,NO,NO,NO,669.6,NEW CUSTOMER,MEDIUM,STANDARD
4324-BZCKL,FEMALE,0,YES,YES,10,MONTH-TO-MONTH,YES,MAILED CHECK,55.55,551.3,NO,YES,NO,DSL,NO,YES,YES,NO,NO,NO,666.6,NEW CUSTOMER,MEDIUM,STANDARD
4325-NFSKC,MALE,1,NO,NO,19,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,90.6,1660,YES,YES,YES,FIBER OPTIC,YES,NO,NO,NO,YES,NO,1087.2,DEVELOPING,HIGH,STANDARD
4328-VUFWD,FEMALE,0,NO,NO,39,ONE YEAR,NO,ELECTRONIC CHECK,59.3,2209.15,NO,YES,NO,DSL,NO,NO,NO,YES,NO,YES,711.6,ESTABLISHED,MEDIUM,STANDARD
4329-YPDDQ,MALE,0,NO,NO,20,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),108.2,2203.7,NO,YES,NO,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1298.4,DEVELOPING,HIGH,STANDARD
4332-MUOEZ,MALE,1,YES,YES,20,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),94.3,1818.3,NO,YES,NO,FIBER OPTIC,YES,NO,YES,YES,NO,YES,1131.6,DEVELOPING,HIGH,STANDARD
4334-HOWRP,MALE,1,YES,NO,72,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),64.95,4546,NO,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,YES,YES,779.4,LOYAL,MEDIUM,STANDARD
4335-BSMJS,FEMALE,0,NO,NO,62,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),25.8,1563.95,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,309.6,LOYAL,LOW,STANDARD
4335-UPJSI,FEMALE,0,NO,YES,24,TWO YEAR,NO,MAILED CHECK,19.75,498.1,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,237,DEVELOPING,LOW,STANDARD
4338-EYCER,MALE,0,YES,NO,21,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),54.6,1125.2,NO,YES,NO,DSL,NO,NO,NO,NO,YES,NO,655.2,DEVELOPING,MEDIUM,STANDARD
4342-HENTK,FEMALE,1,NO,NO,2,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.65,142.35,YES,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,847.8,NEW CUSTOMER,MEDIUM,STANDARD
4342-HFXWS,FEMALE,0,YES,YES,48,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),69.7,3023.65,NO,YES,NO,DSL,YES,NO,YES,YES,YES,NO,836.4,ESTABLISHED,MEDIUM,STANDARD
4343-EJVQB,MALE,0,NO,NO,7,MONTH-TO-MONTH,NO,MAILED CHECK,74.35,533.6,NO,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,892.2,NEW CUSTOMER,MEDIUM,STANDARD
4349-GFQHK,MALE,0,NO,NO,1,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,54.35,54.35,YES,YES,YES,DSL,NO,NO,YES,NO,NO,NO,652.2,NEW CUSTOMER,MEDIUM,STANDARD
4350-ZTLPI,FEMALE,0,YES,NO,53,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),108.95,5718.2,NO,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,1307.4,LOYAL,HIGH,HIGH VALUE
4351-QLCSU,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),55,55,YES,YES,NO,DSL,NO,NO,NO,NO,YES,NO,660,NEW CUSTOMER,MEDIUM,STANDARD
4353-HYOJD,FEMALE,0,YES,YES,27,MONTH-TO-MONTH,NO,MAILED CHECK,49.85,1336.15,NO,YES,NO,DSL,NO,YES,NO,NO,NO,NO,598.2,ESTABLISHED,MEDIUM,STANDARD
4355-CVPVS,FEMALE,0,YES,YES,56,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),88.9,4968,NO,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,1066.8,LOYAL,HIGH,HIGH VALUE
4355-HBJHH,MALE,0,YES,YES,67,TWO YEAR,YES,ELECTRONIC CHECK,79.7,5293.4,YES,YES,YES,DSL,YES,NO,YES,NO,YES,YES,956.4,LOYAL,MEDIUM,STANDARD
4359-INNWN,FEMALE,0,NO,NO,17,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),20.05,337.9,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,240.6,DEVELOPING,LOW,STANDARD
4360-PNRQB,MALE,0,NO,NO,18,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),75.6,1395.05,NO,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,907.2,DEVELOPING,MEDIUM,STANDARD
4360-QRAVE,MALE,1,NO,NO,37,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,36.65,1315,NO,NO,NO PHONE SERVICE,DSL,NO,YES,YES,NO,NO,NO,439.8,ESTABLISHED,LOW,STANDARD
4361-BKAXE,FEMALE,0,NO,NO,41,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),114.5,4527.45,YES,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1374,ESTABLISHED,HIGH,HIGH VALUE
4361-FEBGN,MALE,0,NO,NO,48,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.15,982.95,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,241.8,ESTABLISHED,LOW,STANDARD
4361-JEIVL,MALE,0,NO,YES,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,44.4,44.4,YES,YES,NO,DSL,NO,NO,NO,NO,NO,NO,532.8,NEW CUSTOMER,MEDIUM,STANDARD
4365-MSDYN,MALE,0,YES,NO,8,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),19.55,161.15,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,234.6,NEW CUSTOMER,LOW,STANDARD
4366-CTOUZ,FEMALE,0,NO,NO,50,TWO YEAR,YES,MAILED CHECK,100.2,5038.45,NO,YES,NO,FIBER OPTIC,NO,YES,NO,YES,YES,YES,1202.4,LOYAL,HIGH,HIGH VALUE
4367-NHWMM,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,MAILED CHECK,24.9,24.9,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,298.8,NEW CUSTOMER,LOW,STANDARD
4367-NUYAO,MALE,0,YES,YES,0,TWO YEAR,NO,MAILED CHECK,25.75,0,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,309,NEW CUSTOMER,LOW,STANDARD
4369-HTUIF,MALE,1,NO,NO,6,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),85.15,503.6,YES,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,NO,1021.8,NEW CUSTOMER,HIGH,STANDARD
4369-NYSCF,MALE,0,NO,NO,56,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),75.75,4284.65,NO,YES,NO,DSL,NO,YES,NO,YES,YES,YES,909,LOYAL,MEDIUM,STANDARD
4373-MAVJG,FEMALE,0,YES,YES,14,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),90.9,1259,YES,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,1090.8,DEVELOPING,HIGH,STANDARD
4373-VVHQL,MALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,44.75,44.75,NO,YES,NO,DSL,NO,NO,NO,NO,NO,NO,537,NEW CUSTOMER,MEDIUM,STANDARD
4374-YMUSQ,MALE,0,NO,NO,34,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),116.25,3899.05,NO,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1395,ESTABLISHED,HIGH,HIGH VALUE
4376-KFVRS,MALE,0,YES,YES,72,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),114.05,8468.2,NO,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1368.6,LOYAL,HIGH,HIGH VALUE
4377-VDHYI,MALE,0,YES,YES,32,ONE YEAR,YES,ELECTRONIC CHECK,90.8,3023.85,NO,YES,NO,FIBER OPTIC,YES,YES,NO,NO,NO,YES,1089.6,ESTABLISHED,HIGH,HIGH VALUE
4378-BZYFP,MALE,0,NO,NO,17,ONE YEAR,YES,MAILED CHECK,20.5,365.8,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,246,DEVELOPING,LOW,STANDARD
4378-MYPGO,MALE,0,YES,YES,68,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),105.25,7173.15,NO,YES,NO,FIBER OPTIC,YES,YES,YES,NO,YES,YES,1263,LOYAL,HIGH,HIGH VALUE
4381-MHQDC,FEMALE,0,NO,NO,47,TWO YEAR,YES,MAILED CHECK,65,2879.9,NO,YES,YES,DSL,YES,NO,YES,YES,NO,NO,780,ESTABLISHED,MEDIUM,STANDARD
4385-GZQXV,FEMALE,1,NO,NO,16,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.45,1511.2,YES,YES,NO,FIBER OPTIC,NO,NO,NO,YES,YES,YES,1133.4,DEVELOPING,HIGH,STANDARD
4385-ZKVNW,MALE,0,YES,YES,44,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),54.9,2549.1,NO,YES,NO,DSL,NO,YES,NO,YES,NO,NO,658.8,ESTABLISHED,MEDIUM,STANDARD
4389-UEFCZ,FEMALE,0,YES,NO,72,TWO YEAR,YES,ELECTRONIC CHECK,105.5,7544,NO,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,1266,LOYAL,HIGH,HIGH VALUE
4390-KYULV,MALE,0,YES,NO,3,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),20.55,51.15,YES,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,246.6,NEW CUSTOMER,LOW,STANDARD
4391-LNRXK,MALE,0,NO,NO,22,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),94.95,2142.8,NO,YES,NO,FIBER OPTIC,NO,YES,YES,YES,NO,YES,1139.4,DEVELOPING,HIGH,STANDARD
4391-RESHN,MALE,0,NO,NO,23,MONTH-TO-MONTH,YES,MAILED CHECK,104.05,2470.1,YES,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,1248.6,DEVELOPING,HIGH,STANDARD
4393-GEADV,MALE,0,YES,YES,70,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),114.75,7842.3,NO,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,1377,LOYAL,HIGH,HIGH VALUE
4393-OBCRR,FEMALE,0,NO,NO,3,ONE YEAR,NO,MAILED CHECK,20.25,71.2,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,243,NEW CUSTOMER,LOW,STANDARD
4393-RYCRE,MALE,0,NO,NO,44,ONE YEAR,YES,ELECTRONIC CHECK,106.05,4510.8,NO,YES,NO,FIBER OPTIC,YES,YES,YES,NO,YES,YES,1272.6,ESTABLISHED,HIGH,HIGH VALUE
4395-PZMSN,MALE,1,NO,NO,5,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.55,408.5,NO,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,YES,1026.6,NEW CUSTOMER,HIGH,STANDARD
4396-KLSEH,MALE,0,NO,NO,4,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,19.85,63,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,238.2,NEW CUSTOMER,LOW,STANDARD
4397-FRLTA,FEMALE,0,NO,NO,4,MONTH-TO-MONTH,NO,MAILED CHECK,20.15,84.5,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,241.8,NEW CUSTOMER,LOW,STANDARD
4398-HSCJH,FEMALE,0,NO,NO,3,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,63.6,155.65,YES,YES,YES,DSL,NO,NO,NO,YES,YES,NO,763.2,NEW CUSTOMER,MEDIUM,STANDARD
4402-FTBXC,MALE,0,NO,NO,54,MONTH-TO-MONTH,NO,MAILED CHECK,89.8,4667,NO,YES,NO,FIBER OPTIC,YES,NO,YES,NO,YES,NO,1077.6,LOYAL,HIGH,HIGH VALUE
4403-BWPAY,MALE,0,NO,NO,14,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),24.8,321.7,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,297.6,DEVELOPING,LOW,STANDARD
4404-HIBDJ,FEMALE,0,NO,NO,25,ONE YEAR,NO,MAILED CHECK,74.3,1863.8,YES,YES,NO,DSL,YES,YES,YES,YES,YES,NO,891.6,ESTABLISHED,MEDIUM,STANDARD
4412-YLTKF,FEMALE,1,NO,NO,27,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,78.05,2135.5,YES,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,936.6,ESTABLISHED,MEDIUM,STANDARD
4415-IJZTP,FEMALE,0,NO,NO,1,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.5,74.5,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,894,NEW CUSTOMER,MEDIUM,STANDARD
4415-WNGVR,FEMALE,1,YES,NO,12,ONE YEAR,YES,ELECTRONIC CHECK,79.2,943.85,NO,YES,NO,DSL,YES,NO,YES,YES,YES,YES,950.4,NEW CUSTOMER,MEDIUM,STANDARD
4418-LZMSV,MALE,0,YES,YES,13,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),61.8,750.1,NO,YES,NO,DSL,NO,YES,YES,YES,NO,NO,741.6,DEVELOPING,MEDIUM,STANDARD
4419-UJMUS,MALE,0,YES,YES,69,TWO YEAR,YES,ELECTRONIC CHECK,99.35,6856.45,NO,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,1192.2,LOYAL,HIGH,HIGH VALUE
4422-QVIJA,FEMALE,0,NO,YES,35,MONTH-TO-MONTH,NO,MAILED CHECK,50.15,1655.35,NO,YES,YES,DSL,NO,NO,NO,NO,NO,NO,601.8,ESTABLISHED,MEDIUM,STANDARD
4423-JWZJN,MALE,0,YES,YES,64,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),90.25,5629.15,NO,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,YES,1083,LOYAL,HIGH,HIGH VALUE
4423-YLHDV,FEMALE,0,YES,NO,21,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),104.4,2200.25,YES,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,1252.8,DEVELOPING,HIGH,STANDARD
4424-TKOPW,MALE,1,NO,NO,2,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,93.85,196.75,YES,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,1126.2,NEW CUSTOMER,HIGH,STANDARD
4425-OWHWB,FEMALE,0,NO,NO,20,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),19.35,433.75,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,232.2,DEVELOPING,LOW,STANDARD
4429-WYGFR,MALE,0,NO,NO,26,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),49.15,1237.3,NO,YES,NO,DSL,NO,NO,NO,YES,NO,NO,589.8,ESTABLISHED,MEDIUM,STANDARD
4430-UZIPO,MALE,0,NO,NO,3,MONTH-TO-MONTH,YES,MAILED CHECK,36.85,108.7,YES,NO,NO PHONE SERVICE,DSL,NO,YES,NO,YES,NO,NO,442.2,NEW CUSTOMER,LOW,STANDARD
4430-YHXGG,FEMALE,0,NO,YES,4,MONTH-TO-MONTH,YES,MAILED CHECK,25.45,84.2,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,305.4,NEW CUSTOMER,LOW,STANDARD
4431-EDMIQ,FEMALE,0,YES,YES,7,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.7,554.05,NO,YES,NO,DSL,YES,YES,YES,YES,YES,NO,908.4,NEW CUSTOMER,MEDIUM,STANDARD
4432-ADRLB,MALE,0,NO,NO,2,MONTH-TO-MONTH,NO,MAILED CHECK,44.65,74.9,YES,YES,NO,DSL,NO,NO,NO,NO,NO,NO,535.8,NEW CUSTOMER,MEDIUM,STANDARD
4433-JCGCG,MALE,1,YES,NO,46,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,101,4680.05,YES,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,1212,ESTABLISHED,HIGH,HIGH VALUE
4439-JMPMT,FEMALE,0,YES,YES,5,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.75,470.95,YES,YES,NO,FIBER OPTIC,NO,NO,NO,YES,YES,NO,1029,NEW CUSTOMER,HIGH,STANDARD
4439-YRNVD,FEMALE,0,NO,NO,10,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,36.25,374,NO,NO,NO PHONE SERVICE,DSL,NO,YES,NO,YES,NO,NO,435,NEW CUSTOMER,LOW,STANDARD
4441-NIHPT,FEMALE,1,NO,NO,13,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.3,940.35,YES,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,891.6,DEVELOPING,MEDIUM,STANDARD
4443-EMBNA,FEMALE,0,YES,NO,71,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),24.75,1836.9,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,297,LOYAL,LOW,STANDARD
4445-KWOKW,FEMALE,0,NO,NO,42,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),60.15,2421.6,NO,YES,YES,DSL,YES,YES,NO,NO,NO,NO,721.8,ESTABLISHED,MEDIUM,STANDARD
4445-ZJNMU,MALE,0,NO,NO,9,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),99.3,918.75,NO,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,1191.6,NEW CUSTOMER,HIGH,STANDARD
4446-BZKHU,MALE,0,YES,NO,61,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,105.55,6281.45,YES,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,1266.6,LOYAL,HIGH,HIGH VALUE
4450-DLLMH,MALE,0,NO,NO,2,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),71.3,157.75,NO,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,855.6,NEW CUSTOMER,MEDIUM,STANDARD
4450-MDZFX,MALE,0,YES,YES,60,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),74.35,4453.3,NO,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,892.2,LOYAL,MEDIUM,STANDARD
4450-YOOHP,FEMALE,0,NO,NO,39,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),50.65,1905.4,NO,NO,NO PHONE SERVICE,DSL,NO,NO,YES,NO,YES,YES,607.8,ESTABLISHED,MEDIUM,STANDARD
4451-RWASJ,MALE,0,YES,YES,15,ONE YEAR,YES,MAILED CHECK,19.5,239.75,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,234,DEVELOPING,LOW,STANDARD
4452-QIIEB,MALE,0,NO,NO,7,MONTH-TO-MONTH,NO,MAILED CHECK,43.9,278.4,NO,YES,NO,DSL,NO,NO,NO,NO,NO,NO,526.8,NEW CUSTOMER,MEDIUM,STANDARD
4452-ROHMO,FEMALE,0,NO,NO,15,TWO YEAR,NO,MAILED CHECK,19.6,331.6,NO,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,235.2,DEVELOPING,LOW,STANDARD
4455-BFSPD,FEMALE,0,YES,NO,61,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),101.15,6383.9,NO,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,YES,1213.8,LOYAL,HIGH,HIGH VALUE
4456-RHSNB,FEMALE,0,YES,YES,19,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),49.6,962.9,NO,YES,NO,DSL,NO,NO,YES,NO,NO,NO,595.2,DEVELOPING,MEDIUM,STANDARD
4458-KVRBJ,MALE,0,NO,NO,59,TWO YEAR,NO,MAILED CHECK,25,1510.5,NO,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,300,LOYAL,LOW,STANDARD
4459-BBGHE,MALE,0,NO,YES,30,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,44.5,1307.8,NO,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,YES,YES,534,ESTABLISHED,MEDIUM,STANDARD
4462-CYWMH,MALE,1,YES,NO,62,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),89.8,5629.55,NO,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,1077.6,LOYAL,HIGH,HIGH VALUE
4464-JCOLN,MALE,0,YES,YES,2,ONE YEAR,NO,MAILED CHECK,19.85,35.9,YES,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,238.2,NEW CUSTOMER,LOW,STANDARD
4465-VDKIQ,FEMALE,0,NO,NO,18,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,77.8,1358.6,NO,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,NO,933.6,DEVELOPING,MEDIUM,STANDARD
